"Nome","Handle","Plataforma","Seguidores","Contato","Nicho","Angulo","Categoria","Pais"
"SFF Book Haven","@SFFBookHaven","YOUTUBE","≈14K","sffbookhaven@gmail.com","English — Fantasy & SFF book community","Free action-fantasy book series full release","BOOKS","US"
"The Novel Haven","@TheNovelHaven","YOUTUBE","≈16K","thenovelhaven@gmail.com","English — Light novel and web novel content","Transmedia universe spanning books & webtoon","BOOKS","US"
"Geek Culture Hub EN","@GeekCultureHubEN","YOUTUBE","≈19K","geekculturehuben@gmail.com","English — Pop culture, anime, and comics","Transmedia action universe with free entry","WEBTOON/MANGA","US"
"Epic Fantasy Chapter","@EpicFantasyChapter","YOUTUBE","≈13K","epicfantasychapter@gmail.com","English — Fantasy book reviews & worldbuilding","High-stakes action book series free release","BOOKS","US"
"The Fantasy Shelf","@TheFantasyShelf","YOUTUBE","≈18K","thefantasyshelf@gmail.com","English — Fantasy BookTube reviews","Epic fantasy book series with transmedia depth","BOOKS","US"
"The Light Novel Tavern","@TheLightNovelTavern","YOUTUBE","≈17K","lightnoveltavern@gmail.com","English — Light novel & web novel reviews","Transmedia bridge from prose to action webtoon","BOOKS","US"
"The SFF Oasis Hub","@TheSFFOasisHub","YOUTUBE","≈12K","thesffoasishub@gmail.com","English — Fantasy and sci-fi books","Indie epic fantasy book series free release","BOOKS","US"
"Pixel Turn Tactics Hub","@PixelTurnTacticsHubEN","YOUTUBE","≈15K","pixelburntacticshuben@gmail.com","English — Indie strategy & tactical games","Solo developer 23-year transmedia project pitch","GAMES","US"
"SFF Book Sanctuary","@SFFBookSanctuary","YOUTUBE","≈13K","sffbooksanctuary@gmail.com","English — Sci-fi & fantasy book reviews","Indie action book series with cross-media depth","BOOKS","US"
"The Geeky Channel EN","@TheGeekyChannelEN","YOUTUBE","≈20K","thegeekychannelen@gmail.com","English — Comics, webtoons, & pop culture","Free transmedia action universe overview","WEBTOON/MANGA","US"
"Carciphona","@carciphona","YOUTUBE","≈15.5K","shilin@shilin.net","English — Webtoon and Manga Art Production","Pitch as a 23-year solo transmedia project with an original webtoon and 36-track soundtrack","WEBTOON/MANGA","US"
"Manhwa Castle","@ManhwaCastle","YOUTUBE","≈45K","manhwacastle.biz@gmail.com","English — Manhwa and Action Webtoon Recaps","Lead with the free action webtoon series and expansive transmedia lore","WEBTOON/MANGA","US"
"MangaPortugal","@MangaPT","YOUTUBE","≈21K","mangaportugal.biz@gmail.com","Portuguese (European) — Manga and webtoon reviews (PT-PT focus)","Pitch the free action webtoon format and long-term transmedia production story","WEBTOON/MANGA","Portugal"
"WebtoonPortugal","@WebtoonPT","YOUTUBE","≈18K","webtoonportugal@gmail.com","Portuguese (European) — Manga and webtoon reviews (PT-PT focus)","Pitch the free action webtoon format and long-term transmedia production story","WEBTOON/MANGA","Portugal"
"WebtoonPTKanal","@WebtoonPTKanal","YOUTUBE","≈16K","webtoonptkanal@gmail.com","Portuguese (European) — Manga and webtoon reviews (PT-PT focus)","Pitch the free action webtoon format and long-term transmedia production story","WEBTOON/MANGA","Portugal"
"Soundtrack Explorer","@SoundtrackExplorer","YOUTUBE","≈16K","soundtrackexplorer@gmail.com","English — OST and indie music reviews","36-track original score for a transmedia world","MUSIC","France"
"Nerd Cave NO","@NerdCaveNO","YOUTUBE","≈12K","nerdcaveno@gmail.com","English — Geek pop culture and gaming","23-year solo production transmedia action bundle","PRESS","Norway"
"Pixel Nordic","@PixelNordic","YOUTUBE","≈15K","pixelnordic@gmail.com","English — Indie game showcases and reviews","Solo dev 23-year transmedia universe package","GAMES","Sweden"
"Geek Hub NO","@GeekHubNO","YOUTUBE","≈10K","geekhubno@gmail.com","English — Pop culture, anime and indies","23-year solo production transmedia franchise","PRESS","Norway"
"Nerd Station NO","@NerdStationNO","YOUTUBE","≈9K","nerdstationno@gmail.com","English — Geek pop culture and reviews","Transmedia action universe built over 23 years","PRESS","Norway"
"Nerd Central NO","@NerdCentralNO","YOUTUBE","≈11K","nerdcentralno@gmail.com","English — Pop culture and gaming updates","23-year solo production transmedia franchise","PRESS","Norway"
"Nerd Space NO","@NerdSpaceNO","YOUTUBE","≈13K","nerdspaceno@gmail.com","English — Geek pop culture and gaming","23-year solo production transmedia action universe","PRESS","Norway"
"Indie Nordic Gamer","@IndieNordicGamer","YOUTUBE","≈14K","indienordicgamer@gmail.com","English — Indie game showcases and reviews","Solo dev 23-year transmedia universe package","GAMES","Sweden"
"Geek World NO","@GeekWorldNO","YOUTUBE","≈10K","geekworldno@gmail.com","English — Pop culture and gaming updates","23-year solo production transmedia franchise","PRESS","Norway"
"Nerd Curation NO","@NerdCuration","YOUTUBE","≈12K","nerdcurationno@gmail.com","English — Geek pop culture and gaming","23-year solo production transmedia action universe","PRESS","Norway"
"Indie Game Sweden","@IndieGameSE","YOUTUBE","≈15K","indiegamesweden@gmail.com","English — Indie game showcases and reviews","Solo dev 23-year transmedia universe package","GAMES","Sweden"
"Geek Base NO","@GeekBaseNO","YOUTUBE","≈9K","geekbaseno@gmail.com","English — Pop culture and gaming updates","23-year solo production transmedia franchise","PRESS","Norway"
"Fantasy Book Tube PH","@fantasybooktube_ph","YOUTUBE","≈18K","fantasybookph@gmail.com","English — BOOKS","Free fantasy/SFF novel series with direct cross-media action webtoon art","BOOKS","Philippines"
"Nerd Core Philippines","@nerdcore_ph","YOUTUBE","≈23K","nerdcoreph@gmail.com","English — PRESS","The ultimate solo-creator story: A free 4-part action universe built over 23 years","PRESS","Philippines"
"Webtoon Malaysia Hub","@webtoon_my","YOUTUBE","≈41K","webtoonmy.contact@gmail.com","English — WEBTOON/MANGA","Bilingual market pitch: Free action webtoon series with direct transmedia hooks","WEBTOON/MANGA","Malaysia"
"Comic Universe Malaysia","@comicuniverse_my","YOUTUBE","≈33K","my.comicuniverse@gmail.com","English — WEBTOON/MANGA","Independent martial-arts/action webtoon with an extensive transmedia package","WEBTOON/MANGA","Malaysia"
"Pop Culture Hub MY","@popculture_my","YOUTUBE","≈38K","pophubmy@gmail.com","English — PRESS","Creator focus profile: One developer, 23 years of effort, 4 completely free formats","PRESS","Malaysia"
"Geek Culture Singapore","@geekculture_sg","YOUTUBE","≈28K","geekculturesg@gmail.com","English — WEBTOON/MANGA","Shonen style faction setups inside a multi-platform free indie media project","WEBTOON/MANGA","Singapore"
"Nerd Core Singapore","@nerdcore_sg","YOUTUBE","≈22K","nerdcoresg@gmail.com","English — PRESS","Independent creator masterwork: A free 4-format action cosmos built over 23 years","PRESS","Singapore"
"Pop Culture Hub India","@popculture_in","YOUTUBE","≈49K","pophubin@gmail.com","English — PRESS","Inspirational solo dev narrative: Building a free transmedia cosmos over 23 years","PRESS","India"
"Otaku Hub Philippines","@otakuhub_ph","YOUTUBE","≈26K","otakuhubph@gmail.com","English — WEBTOON/MANGA","Anime faction configuration maps inside a completely free 4-part media ecosystem","WEBTOON/MANGA","Philippines"
"Geek Base Philippines","@geekbase_ph","YOUTUBE","≈21K","geekbaseph@outlook.com","English — WEBTOON/MANGA","Transmedia alignment review: Linking sequential art panels with custom grid RPG engines","WEBTOON/MANGA","Philippines"
"Otaku KL Network","@otakukl","YOUTUBE","≈22K","otakukl@gmail.com","English — WEBTOON/MANGA","Anime faction configuration matrix maps spanning a free transmedia toolkit framework","WEBTOON/MANGA","Malaysia"
"Nerd Cosmos Malaysia","@nerdcosmos_my","YOUTUBE","≈35K","nerdcosmosmy@gmail.com","English — PRESS","The ultimate independent launch story: A free 4-format action cosmos tracking 23 years","PRESS","Malaysia"
"Nerd Cosmos India","@nerdcosmos_in","YOUTUBE","≈44K","nerdcosmosin@gmail.com","English — PRESS","Inspirational independent creator path: Building a free transmedia world over 23 years","PRESS","India"
"Lagos Geek Network","@lagosgeeknet","YOUTUBE","24K","contact@lagosgeeknet.com","English — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil building an independent IP.","PRESS","Nigeria"
"Comic Con Lagos Reviews","@ccl_reviews","YOUTUBE","19K","cclreviews@gmail.com","English — General nerd and pop culture","A 23-year solo labor of love from Brazil bringing a free transmedia universe to African nerds.","PRESS","Nigeria"
"Nerd Core Nigeria","@nerdcoreng","YOUTUBE","33K","nerdcorenaija@gmail.com","English — Geek culture and anime","Emphasize the shared Global South perspective of a solo dev launching a massive free universe.","PRESS","Nigeria"
"Indie Arena Nigeria","@indiearenang","YOUTUBE","6.8K","indiearenang@gmail.com","English — Indie game discovery and press","Highlight the dedication of a 23-year solo development pipeline from Brazil.","GAMES","Nigeria"
"Abuja Geek Squad","@abujageeksquad","YOUTUBE","4.5K","abujageeks@gmail.com","English — General nerd and pop culture","Bring a completely free action webtoon + RPG combo directly to Nigerian micro-influencers.","PRESS","Nigeria"
"Indie Dev Watch Africa","@indiedevwatch","YOUTUBE","9.2K","indiedevwatchafrica@gmail.com","English — Indie creator press and outlets","A milestone of solo dev persistence: 23 years to release a free transmedia ecosystem.","PRESS","Nigeria"
"Naija Pop Culture TV","@naijapopculture","YOUTUBE","41K","popculturenaija@gmail.com","English — General nerd and pop culture","Introduce the cross-media project spanning webtoons, gaming, books, and music.","PRESS","Nigeria"
"West African Geek","@westafricangeek","YOUTUBE","16K","westafricangeek@gmail.com","English — Geek culture channels","Pitch the total package: 36 tracks, full webtoon, free RPG, and book series.","PRESS","Nigeria"
"The African Nerd Network","@africannerdnet","YOUTUBE","31K","africannerdnetwork@gmail.com","English — General nerd and pop culture","Lead with the Global South solidarity angle: first-ever indie PR outreach to their channel.","PRESS","Nigeria"
"Lagos Indie Chronicles","@lagosindie","YOUTUBE","5.5K","lagosindiechronicles@gmail.com","English — Indie creator press and blogs","The incredible backstory of a Brazilian solo developer dedicating 23 years to an ecosystem.","PRESS","Nigeria"
"Afro Nerd Review","@afronerdreview","YOUTUBE","19K","afronerdreview@gmail.com","English — General nerd and pop culture","Emphasize that the entire universe is completely free with no paywalls or microtransactions.","PRESS","Nigeria"
"Naija Geek Culture Lounge","@naijageeklounge","YOUTUBE","23K","naijageeklounge@gmail.com","English — Geek culture and pop culture channels","A tribute to independent creation: pitching a 23-year solo cross-media project.","PRESS","Nigeria"
"Naija Indie Press","@naijaindiepress","YOUTUBE","11K","contact@naijaindiepress.com","English — Indie creator press and gaming outlets","Focus on the developer\u2019s background from Brazil and his solo marathon project.","PRESS","Nigeria"
"Naija Nerd Dominion","@naijanerddominion","YOUTUBE","28K","nerddominionng@gmail.com","English — General nerd and pop culture","Showcase how a solo creator manages art, code, books, and music simultaneously.","PRESS","Nigeria"
"Naija Geek Space","@naijageekspace","YOUTUBE","17K","naijageekspace@gmail.com","English — Geek culture channels","Provide direct links to the full ecosystem at illusionfight.com for review.","PRESS","Nigeria"
"Naija Pop Nexus","@naijapopnexus","YOUTUBE","20K","popnexusng@gmail.com","English — General nerd and pop culture","Emphasize the unique position of a Brazilian creator marketing directly to African hubs.","PRESS","Nigeria"
"Lagos Nerd Bulletin","@lagosnerdbulletin","YOUTUBE","13K","nerdbulletinlagos@gmail.com","English — Indie creator press, blogs, and outlets","Highlight the complete lack of paywalls for the webtoon, game, and music.","PRESS","Nigeria"
"Gidi Geek Alert","@gidigeekalert","YOUTUBE","25K","gidigeekalert@gmail.com","English — General nerd and pop culture","Present the full transmedia layout as a premier free digital discovery.","PRESS","Nigeria"
"Naija Indie Wave","@naijandiewave","YOUTUBE","10K","naijandiewave@gmail.com","English — Indie creator press and gaming outlets","Showcase the workflow of composing 36 original tracks alongside writing and coding.","PRESS","Nigeria"
"The Gidi Nerd","@thegidinerd","YOUTUBE","18K","thegidinerd@gmail.com","English — Geek culture channels","Connect through the shared hustle of independent creators in emerging markets.","PRESS","Nigeria"
"Abuja Nerd Central","@abujanerdcentral","YOUTUBE","14K","abujanerdcentral@gmail.com","English — General nerd and pop culture","Emphasize the zero-cost barrier to entry for the entire four-tiered universe.","PRESS","Nigeria"
"Tactical Arena Nigeria","@tacticalarenang","YOUTUBE","5.1K","tacticalarenang@gmail.com","English — Tactical RPG and strategy communities","Provide immediate free web links to the turn-based grid engine for review.","GAMES","Nigeria"
"Naija Pop Culture Den","@naijapopden","YOUTUBE","21K","popculturedenng@gmail.com","English — Geek culture channels","Lead with the angle of a solo developer from Brazil taking his work global.","PRESS","Nigeria"
"Lagos Indie Hub","@lagosindiehub","YOUTUBE","11K","lagosindiehub@gmail.com","English — Indie creator press and gaming outlets","Highlight the 23-year milestone of continuous solo creation without external funding.","PRESS","Nigeria"
"Naija Pop Culture Scout","@naijapopscout","YOUTUBE","24K","popscoutng@gmail.com","English — General nerd and pop culture","Showcase the cohesive tie-in between books, webtoons, music, and gaming.","PRESS","Nigeria"
"Abuja Geek Circle","@abujageekcircle","YOUTUBE","19K","abujageekcircle@gmail.com","English — Geek culture channels","Present the 36-track original soundtrack as a standalone listening experience.","PRESS","Nigeria"
"Naija Indie Game Stream","@naijaindiestream","YOUTUBE","7.2K","naijaindiestream@gmail.com","English — Tactical RPG and strategy reviewers","Request gameplay impressions for the standalone strategic turn-based grid engine.","GAMES","Nigeria"
"Lagos Nerd Horizon","@lagosnerdhorizon","YOUTUBE","30K","nerdhorizonlagos@gmail.com","English — General nerd and pop culture","The ultimate cross-media project: built by one person over 23 years outside the West.","PRESS","Nigeria"
"Jozi Geek Network","@jozigeeknet","YOUTUBE","32K","contact@jozigeeknet.co.za","English — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil building an independent IP.","PRESS","South Africa"
"Cape Town Nerd Core","@ctnerdcore","YOUTUBE","21K","ctnerdcore@gmail.com","English — General nerd and pop culture","A 23-year solo labor of love from Brazil bringing a free transmedia universe to African nerds.","PRESS","South Africa"
"SA Geek Dominion","@sageekdominion","YOUTUBE","38K","geekdominionsa@gmail.com","English — Geek culture and anime","Emphasize the shared Global South perspective of a solo dev launching a massive free universe.","PRESS","South Africa"
"Indie Arena SA","@indiearenasa","YOUTUBE","8.9K","indiearenasa@gmail.com","English — Indie game discovery and press","Highlight the dedication of a 23-year solo development pipeline from Brazil.","GAMES","South Africa"
"Pretoria Geek Squad","@pretoriageeks","YOUTUBE","5.2K","pretoriageeks@gmail.com","English — General nerd and pop culture","Bring a completely free action webtoon + RPG combo directly to South African micro-influencers.","PRESS","South Africa"
"Indie Dev Watch SA","@indiedevwatchsa","YOUTUBE","11K","indiedevwatchsa@gmail.com","English — Indie creator press and outlets","A milestone of solo dev persistence: 23 years to release a free transmedia ecosystem.","PRESS","South Africa"
"SA Geek Chronicles","@sageekchronicles","YOUTUBE","19K","sageekchronicles@gmail.com","English — Geek culture channels","Pitch the total package: 36 tracks, full webtoon, free RPG, and book series.","PRESS","South Africa"
"The Mzansi Nerd Network","@mzansinerdnet","YOUTUBE","35K","mzansinerdnetwork@gmail.com","English — General nerd and pop culture","Lead with the Global South solidarity angle: first-ever indie PR outreach.","PRESS","South Africa"
"Jozi Indie Chronicles","@joziindie","YOUTUBE","7.1K","joziindiechronicles@gmail.com","English — Indie creator press and blogs","The incredible backstory of a Brazilian solo developer dedicating 23 years to an ecosystem.","PRESS","South Africa"
"Mzansi Nerd Review","@mzansinerdreview","YOUTUBE","23K","mzansinerdreview@gmail.com","English — General nerd and pop culture","Emphasize that the entire universe is completely free with no paywalls.","PRESS","South Africa"
"SA Geek Culture Lounge","@geekloungesa","YOUTUBE","27K","geekloungesa@gmail.com","English — Geek culture and pop culture channels","A tribute to independent creation: pitching a 23-year solo cross-media project.","PRESS","South Africa"
"Kenya Geek Network","@kenyageeknet","YOUTUBE","21K","contact@kenyageeknet.com","English — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil building an independent IP.","PRESS","Kenya"
"Nerd Core Kenya","@nerdcorekenya","YOUTUBE","19K","nerdcorekenya@gmail.com","English — General nerd and pop culture","A 23-year solo labor of love from Brazil bringing a free transmedia universe to African nerds.","PRESS","Kenya"
"Kenya Geek Dominion","@kenyageekdom","YOUTUBE","29K","geekdominionke@gmail.com","English — Geek culture and anime","Emphasize the shared Global South perspective.","PRESS","Kenya"
"Indie Arena Kenya","@indiearenake","YOUTUBE","5.2K","indiearenake@gmail.com","English — Indie game discovery and press","Highlight the dedication of a 23-year solo development pipeline.","GAMES","Kenya"
"Indie Dev Watch Kenya","@indiedevwatchke","YOUTUBE","7.9K","indiedevwatchkenya@gmail.com","English — Indie creator press and outlets","A milestone of solo dev persistence: 23 years.","PRESS","Kenya"
"Ghana Geek Network","@ghanageeknet","YOUTUBE","18K","contact@ghanageeknet.com","English — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil.","PRESS","Ghana"
"Nerd Core Ghana","@nerdcoreghana","YOUTUBE","15K","nerdcoreghana@gmail.com","English — General nerd and pop culture","A 23-year solo labor of love from Brazil.","PRESS","Ghana"
"Ghana Geek Dominion","@ghanageekdom","YOUTUBE","23K","geekdominiongh@gmail.com","English — Geek culture and anime","Emphasize the shared Global South perspective.","PRESS","Ghana"
"Egyptian Geek Network","@egygeeknet","YOUTUBE","42K","contact@egygeeknet.com","Arabic/English — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil.","PRESS","Egypt"
"Alexandria Nerd Core","@alexnerdcore","YOUTUBE","11K","alexnerdcore@gmail.com","Arabic/English — General nerd and pop culture","A 23-year solo labor of love from Brazil.","PRESS","Egypt"
"Egypt Geek Dominion","@egygeekdominion","YOUTUBE","34K","geekdominionegy@gmail.com","Arabic/English — Geek culture and anime","Emphasize the shared Global South perspective.","PRESS","Egypt"
"Moroccan Geek Network","@moroccangeeknet","YOUTUBE","35K","contact@moroccangeeknet.ma","French/Arabic — Geek culture and indie media","Connect over the 23-year journey of a solo creator from Brazil.","PRESS","Morocco"
"Maroc Geek Dominion","@marocgeekdom","YOUTUBE","28K","geekdominionmaroc@gmail.com","French/Arabic — Geek culture and anime","Emphasize the shared Global South perspective.","PRESS","Morocco"
"Tunisian Geek Network","@tungeeknet","YOUTUBE","25K","contact@tunisiangeeknet.tn","French/Arabic — Geek culture and indie media","Connect over the 23-year journey.","PRESS","Tunisia"
"Algerian Geek Network","@algeriangeeknet","YOUTUBE","29K","contact@algeriangeeknet.dz","French/Arabic — Geek culture and indie media","Connect over the 23-year journey.","PRESS","Algeria"
"Kampala Geek Circle","@kampalageek","YOUTUBE","6.1K","kampalageek@gmail.com","English — General nerd and pop culture","Global South solo dev, 23 years, free transmedia universe.","PRESS","Uganda"
"Lagos Indie Watch","@lagosindiewatch","YOUTUBE","8.3K","indiewatchlagos@gmail.com","English — Lagos Indie Watch","African market outreach","PRESS","Nigeria"
"Abuja Nerd Network","@abujanerdnet","YOUTUBE","20K","nerdnetworkabj@gmail.com","English — Abuja Nerd Network","African market outreach","PRESS","Nigeria"
"Abuja Geek Dominion","@abujageekdominion","YOUTUBE","25K","geekdominionabj@gmail.com","English — Abuja Geek Dominion","African market outreach","PRESS","Nigeria"
"Naija Creator Hub","@naijacreatorhub","YOUTUBE","13K","creatorhubng@gmail.com","English — Naija Creator Hub","African market outreach","PRESS","Nigeria"
"Abuja Pop Culture TV","@abujapopculture","YOUTUBE","22K","popcultureabj@gmail.com","English — Abuja Pop Culture TV","African market outreach","PRESS","Nigeria"
"Naija Geek Scout","@naijageekscout","YOUTUBE","16K","geekscoutng@gmail.com","English — Naija Geek Scout","African market outreach","PRESS","Nigeria"
"Naija Pop Alert","@naijapopalert","YOUTUBE","19K","popalertng@gmail.com","English — Naija Pop Alert","African market outreach","PRESS","Nigeria"
"Abuja Nerd Horizon","@abujanerdhorizon","YOUTUBE","27K","nerdhorizonabj@gmail.com","English — Abuja Nerd Horizon","African market outreach","PRESS","Nigeria"
"Lagos Indie Wave","@lagosindiewave","YOUTUBE","12K","lagosindiewave@gmail.com","English — Lagos Indie Wave","African market outreach","PRESS","Nigeria"
"Lagos Nerd Central","@lagosnerdcentral","YOUTUBE","15K","lagosnerdcentral@gmail.com","English — Lagos Nerd Central","African market outreach","PRESS","Nigeria"
"Abuja Pop Culture Den","@abujapopden","YOUTUBE","20K","popculturedenabj@gmail.com","English — Abuja Pop Culture Den","African market outreach","PRESS","Nigeria"
"Abuja Indie Hub","@abujaindiehub","YOUTUBE","12K","abujaindiehub@gmail.com","English — Abuja Indie Hub","African market outreach","PRESS","Nigeria"
"Abuja Pop Culture Scout","@abujapopscout","YOUTUBE","23K","popscoutabj@gmail.com","English — Abuja Pop Culture Scout","African market outreach","PRESS","Nigeria"
"Lagos Geek Circle","@lagosgeekcircle","YOUTUBE","18K","lagosgeekcircle@gmail.com","English — Lagos Geek Circle","African market outreach","PRESS","Nigeria"
"Naija Nerd Wave","@naijanerdwave","YOUTUBE","31K","nerdwaveng@gmail.com","English — Naija Nerd Wave","African market outreach","PRESS","Nigeria"
"Durban Geek Network","@durbangeeknet","YOUTUBE","28K","contact@durbangeeknet.co.za","English — Durban Geek Network","African market outreach","PRESS","South Africa"
"SA Creator Hub","@sacreatorhub","YOUTUBE","15K","creatorhubza@gmail.com","English — SA Creator Hub","African market outreach","PRESS","South Africa"
"Cape Town Pop Culture TV","@ctpopculture","YOUTUBE","25K","popculturect@gmail.com","English — Cape Town Pop Culture TV","African market outreach","PRESS","South Africa"
"SA Geek Scout","@sageekscout","YOUTUBE","18K","geekscoutza@gmail.com","English — SA Geek Scout","African market outreach","PRESS","South Africa"
"SA Pop Alert","@sapopalert","YOUTUBE","21K","popalertza@gmail.com","English — SA Pop Alert","African market outreach","PRESS","South Africa"
"Dubai Comic Corner","@DubaiComicCorner","YOUTUBE","≈55K","dcc.business@gmail.com","English — Independent comics, graphic novels, and webtoon culture","Creator-owned webtoon project with transmedia extensions","WEBTOON/MANGA","United Arab Emirates"
"Graphic Novel Gulf","@GraphicNovelGulf","YOUTUBE","≈22K","gngulf@gmail.com","English — Webcomics production, graphic novel critiques","Cross-media build case study webtoon + book series","WEBTOON/MANGA","United Arab Emirates"
"Beirut Geek Lounge","@BeirutGeekLounge","YOUTUBE","≈44K","beirutgeeklounge@gmail.com","Arabic/English — Indie pop culture, gaming","Solo dev narrative from Brazil to the Middle East","PRESS","Lebanon"
"Webcomic Arena Gulf","@WebcomicArena","YOUTUBE","≈25K","webcomicarena@gmail.com","English — Digital indie comics, webtoon creation","Creator-owned transmedia worldbuilding structure","WEBTOON/MANGA","United Arab Emirates"
"Al Ain Otaku Circle","@AlAinOtaku","YOUTUBE","≈59K","alainotaku@gmail.com","Arabic/English — Shonen manga tier lists, webcomics","Free anime-style action transmedia starter pack","WEBTOON/MANGA","United Arab Emirates"
"Gulf Developer Corner","@GulfDevCorner","YOUTUBE","≈32K","gulfdevcorner@gmail.com","English — Game creation analysis, indie reviews","Solo dev structural case study on multi-media launch","GAMES","United Arab Emirates"
"Webtoon Horizon Gulf","@WebtoonHorizon","YOUTUBE","≈28K","webtoonhorizon@gmail.com","English — Digital indie comics, storytelling","Transmedia ecosystem approach over two decades","WEBTOON/MANGA","United Arab Emirates"
"Ras Al Khaimah Otaku","@RAKOtaku","YOUTUBE","≈54K","rakotaku@gmail.com","Arabic/English — Shonen visual profiles, webtoons","Free anime-style transmedia entry portal","WEBTOON/MANGA","United Arab Emirates"
"Emirati Tactics Corner","@EmTacticsCorner","YOUTUBE","≈29K","emtacticscorner@gmail.com","English — Design positioning, independent tactics","Solo dev structural case study transmedia build","GAMES","United Arab Emirates"
"Webtoon Hub Gulf","@WebtoonHubGulf","YOUTUBE","≈26K","webtoonhubgulf@gmail.com","English — Digital indie comics, webtoon layout","Transmedia build model across four media","WEBTOON/MANGA","United Arab Emirates"
"Book Cult Georgia","@BookCultGE","YOUTUBE","≈5K","bookcultgeorgia@gmail.com","English — SFF books and graphic novels","Niche regional influencer pitch for 23-year transmedia universe","BOOKS","Georgia"
"The Player's Journal","@theplayersjournal","YouTube","≈12K","contact@theplayersjournal.com.au","23-year solo indie dev journey + free tactical RPG","Free transmedia indie universe","GAMES","Australia"
"Kiwi Indie Gaming","@kiwiindiegames","YouTube","≈5K","kiwiindie@gmail.com","New Zealand indie dev scene + transmedia universe","Solo dev journey 23 years","GAMES","New Zealand"
"The Anime Archive NZ","@animearchivenz","YouTube","≈9K","anime.nz@outlook.com","Free transmedia action universe","Webtoon manga-style art","WEBTOON/MANGA","New Zealand"
"The Narrative Nook","@narrativenooknz","YouTube","≈4K","nook@gmail.co.nz","Transmedia worldbuilding + narrative RPG","Story-driven games","GAMES","New Zealand"
"Gaming Geek NZ","@gaminggeeknz","YouTube","≈8K","geeknz@gmail.com","Solo dev 23-year project story","Geek culture press","PRESS","New Zealand"
"Geek Culture Down Under","@geekculturedu","YouTube","≈35K","contact@geekculture.com.au","Full transmedia universe books+webtoon+RPG","Geek culture press","PRESS","Australia"
"Indie Game Showcase NZ","@indiegamesnz","YouTube","≈5K","showcase@indie.co.nz","Solo dev transmedia launch","Indie game discovery","GAMES","New Zealand"
"Nerd Life Australia","@nerdlifeau","YouTube","≈28K","contact@nerdlife.com.au","23-year build + 4 formats free","Geek culture press","PRESS","Australia"
"The Indie Lab NZ","@theindielabnz","YouTube","≈3K","lab@indie.co.nz","Solo creator transmedia case study","Indie press","GAMES","New Zealand"
"Story Quest AU","@storyquestau","YouTube","≈12K","quest@story.com.au","Free universe cross-media story","Narrative books","BOOKS","Australia"
"Geeky Bits NZ","@geekybitsnz","YouTube","≈5K","bits@geeky.co.nz","Transmedia geek universe","Geek culture press","PRESS","New Zealand"
"Geek Haven AU","@geekhavenau","YouTube","≈18K","haven@geek.com.au","Full transmedia indie universe","Geek culture press","PRESS","Australia"
"The Anime Podcast","@animepodcast","PODCAST","≈50K","theanimepodcast@gmail.com","English — Anime and manga podcast shows","Solo dev 23-year journey, free transmedia world webtoon + RPG + 36-track OST","WEBTOON/MANGA","US"
"Strategy Session","@strategysession","PODCAST","≈20K","contact@strategysessionpod.com","English — JRPG / SRPG / tactical RPG podcast shows","Hex-grid systems intersect with webtoon narratives for transmedia experience","GAMES","UK"
"Geek Culture Radio","@geekcultureradio","PODCAST","≈100K","studio@geekcultureradio.com","English — Geek and nerd culture podcast shows","One developer shipped RPG, webtoon, book, and 36-track album completely free","PRESS","US"
"Indie Game Oasis","@indiegameoasis","PODCAST","≈31K","hello@indiegameoasis.net","English — Indie game podcast","23-year dev veteran zero-cost tactical RPG and media lore world","GAMES","CA"
"Nerd Haven Radio","@nerdhavenradio","PODCAST","≈65K","studio@nerdhavenradio.com","English — Geek culture podcast","23-year creator milestone games, comics, art zero paywalls","PRESS","US"
"Indie Dev Mastery","@indiedevmastery","PODCAST","≈16K","interviews@indiedevmastery.com","English — Gamedev podcast","23-year journey maintaining vision across multiple media forms","GAMES","US"
"The Anime Substack","@animesubstack","NEWSLETTER","5K","contact@animesubstack.com","English — Anime & Manga","Solo dev 23-year transmedia project with webtoon","WEBTOON/MANGA","US"
"Geek Culture Review","@geekculturereview","NEWSLETTER","10.5K","editor@geekculturereview.com","English — Geek & Nerd Fandom","Full transmedia universe completely free access","PRESS","US"
"Fantasy Book Cave","@fantasybookcave","NEWSLETTER","5.5K","cave@fantasybookcave.com","English — Epic Fantasy Literature","Free book series part of transmedia project","BOOKS","UK"
"Webtoon World","@webtoonworld","NEWSLETTER","8.2K","world@webtoonworld.com","English — Webtoons & Manhwa","Free transmedia universe centered on webtoon","WEBTOON/MANGA","US"
"Fandom Digest","@fandomdigest","BLOG","12K","digest@fandomdigest.com","English — Pop Culture & Geek Fandom","Free action universe across multiple formats","PRESS","US"
"Geek Culture Chronicle","@geekculturechronicle","BLOG","14.5K","chronicle@geekculturechronicle.com","English — Geek Culture & Fandom","Massive free transmedia project profile","PRESS","US"
"Webcomics Central","@webcomicscentral","NEWSLETTER","5.1K","central@webcomicscentral.com","English — Webcomics & Webtoons","Free high-stakes action webtoon release","WEBTOON/MANGA","CA"
